name,affiliation,homepage,scholarid
Weiyi Meng,Binghamton University,http://www.cs.binghamton.edu/~meng,C-wDOskAAAAJ
Weiyi Shang,University of Waterloo,https://ece.uwaterloo.ca/~wshang/,ZnERyl4AAAAJ
Weiying Dai,Binghamton University,https://www.binghamton.edu/cs/people/wdai.html,r6DIjzUAAAAJ
Weizhan Zhang,Xi'an Jiaotong University,http://gr.xjtu.edu.cn/web/zhangwzh123,Y9oMV_0AAAAJ
Weizhen Mao,College of William and Mary,http://www.cs.wm.edu/~wm,NOSCHOLARPAGE
Weizhi Meng,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE
Weizhong Qian,UESTC,https://www.is.uestc.edu.cn/teachers.do?id=1054,NOSCHOLARPAGE
Weizi Li,University of Tennessee,https://weizi-li.github.io/,kuaAAnMAAAAJ
Wen Gao 0001,Peking University,http://idm.pku.edu.cn/wgao/,b0vWahYAAAAJ
Wen Hu 0001,UNSW,https://www.engineering.unsw.edu.au/computer-science-engineering/staff/wen-hu,nHE4ylYAAAAJ
Wen Hua,The Hong Kong Polytechnic University,https://sites.google.com/view/whua/home,_UbTxnYAAAAJ
Wen Li 0001,UESTC,https://wenli-vision.github.io,yjG4Eg4AAAAJ
Wen Li 0007,Utah State University,https://www.usu.edu/cs/directory/faculty/li-wen,7jMPJ0EAAAAJ
Wen Sun 0002,Cornell University,https://wensun.github.io,iOLC30YAAAAJ
Wen Xia,Harbin Institute of Technology,https://cswxia.github.io,TRmOudAAAAAJ
Wen Zhang 0015,Zhejiang University,https://person.zju.edu.cn/zhangwen,Ig9ho4kAAAAJ
Wen-Chieh Lin,National Chiao Tung University,http://www.cs.nctu.edu.tw/~wclin,v3l_oYkAAAAJ
Wen-Chih Peng,National Chiao Tung University,https://sites.google.com/site/wcpeng,T5Rs-ngAAAAJ
Wen-Chin Chen,National Taiwan University,http://www.cmlab.csie.ntu.edu.tw/~wcchen,NOSCHOLARPAGE
Wen-Guey Tzeng,National Chiao Tung University,http://www.cs.nctu.edu.tw/~wgtzeng,NOSCHOLARPAGE
Wen-Hsiang Lu,National Cheng Kung University,http://www.csie.ncku.edu.tw/ncku_csie/depmember/teacherdetail/id/22,NOSCHOLARPAGE
Wen-Hsiang Tsai,National Chiao Tung University,http://people.cs.nctu.edu.tw/~whtsai/Welcome.html,a97zfDIAAAAJ
Wen-Hsiao Peng,National Chiao Tung University,http://mapl.nctu.edu.tw,HucsFB4AAAAJ
Wen-Huang Cheng,National Taiwan University,https://www.csie.ntu.edu.tw/~wenhuang,i12lzxgAAAAJ
Wen-Jiin Tsai,National Chiao Tung University,http://www.cs.nctu.edu.tw/~wjtsai,NOSCHOLARPAGE
Wen-Jing Hsu,Nanyang Technological University,http://research.ntu.edu.sg/expertise/academicprofile/Pages/StaffProfile.aspx?ST_EMAILID=hsu,XnHbS6MAAAAJ
Wen-Xin Li,Peking University,http://ai.pku.edu.cn/people/liwenxin.html,NOSCHOLARPAGE
Wen-Yan Daniel Lin,Singapore Management University,https://sis.smu.edu.sg/faculty/profile/161811/Daniel-LIN,cGClKZkAAAAJ
Wen-Yan Lin,Singapore Management University,https://sis.smu.edu.sg/faculty/profile/161811/Daniel-LIN,cGClKZkAAAAJ
Wenbin Hu,Wuhan University,https://cs.whu.edu.cn/info/1019/2886.htm,K3l1qnoAAAAJ
Wenbin Zhang 0002,Florida International University,https://users.cs.fiu.edu/~wbzhang/,M802p54AAAAJ
Wenbing Huang 0001,Renmin University of China,https://gsai.ruc.edu.cn/addons/teacher/index/info.html?user_id=31&ruccode=20220125&ln=en,0yNkmO4AAAAJ
Wenbing Zhao 0001,Cleveland State University,https://academic.csuohio.edu/zhao_w,ijsSRagAAAAJ
Wenbo Guo 0002,Univ. of California - Santa Barbara,https://henrygwb.github.io/,KyPheRMAAAAJ
Wenbo He,McMaster University,http://www.cs.mcgill.ca/~wenbohe,cCFzy50AAAAJ
Wenbo Shen,Zhejiang University,https://wenboshen.org,nNDIx9MAAAAJ
Wenchang Shi,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=63,NOSCHOLARPAGE
Wenchao Jiang,SUTD,https://sites.google.com/site/jiangwenchao88,bve5zI0AAAAJ
Wenchao Zhou,Georgetown University,http://people.cs.georgetown.edu/~wzhou,4J1s3noAAAAJ
Wenda Li,University of Edinburgh,http://www.inf.ed.ac.uk/people/staff/Wenda_Li.html,ufYxQkEAAAAJ
Wendelin Boehmer,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/software-technology/algorithmics/people/wendelin-boehmer,wI5MV8IAAAAJ
Wendelin Böhmer,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/software-technology/algorithmics/people/wendelin-boehmer,wI5MV8IAAAAJ
Wendi B. Heinzelman,University of Rochester,http://www2.ece.rochester.edu/~wheinzel,myYVVuYAAAAJ
Wendi Beth Heinzelman,University of Rochester,http://www2.ece.rochester.edu/~wheinzel,myYVVuYAAAAJ
Wendi Rabiner,University of Rochester,http://www2.ece.rochester.edu/~wheinzel,myYVVuYAAAAJ
Wendi Rabiner Heinzelman,University of Rochester,http://www2.ece.rochester.edu/~wheinzel,myYVVuYAAAAJ
Wendy Hall 0001,University of Southampton,https://www.ecs.soton.ac.uk/people/wh,9NaDv3oAAAAJ
Wendy Hui Wang,Stevens Institute of Technology,http://www.cs.stevens.edu/~hwang4,3pXvHPUAAAAJ
Wendy J. Myrvold,University of Victoria,http://www.cs.uvic.ca/~wendym,XizA3H4AAAAJ
Wendy Ju [Tech],Cornell University,https://wendyju.com/,kjYhZYwAAAAJ
Wendy K. Ivins,Cardiff University,https://www.cardiff.ac.uk/people/view/118135-ivins-wendy,NOSCHOLARPAGE
Wendy Moncur,University of Strathclyde,https://pureportal.strath.ac.uk/en/persons/wendy-moncur/publications,YlZFhnsAAAAJ
Wenfei Fan,University of Edinburgh,http://homepages.inf.ed.ac.uk/wenfei,u0S6ofAAAAAJ
Wenfei Wu,Peking University,http://wenfei-wu.github.io,PQsb1ZwAAAAJ
Wenfu Xu,Harbin Institute of Technology,http://faculty.hitsz.edu.cn/xuwenfu,NOSCHOLARPAGE
Weng Cho Chew,Univ. of Illinois at Urbana-Champaign,https://www.ece.illinois.edu/directory/profile/w-chew,wPH1kk0AAAAJ
Weng-Fai Wong,National University of Singapore,https://www.comp.nus.edu.sg/~wongwf,SL1cTsIAAAAJ
Weng-Huang Cheng,National Taiwan University,https://www.csie.ntu.edu.tw/~wenhuang,i12lzxgAAAAJ
Weng-Keen Wong,Oregon State University,http://eecs.oregonstate.edu/people/wong-weng-keen,NOSCHOLARPAGE
Wengfai Wong,National University of Singapore,https://www.comp.nus.edu.sg/~wongwf,SL1cTsIAAAAJ
Wengong Jin,Northeastern University,https://wengong-jin.github.io/,IE5D8_QAAAAJ
Wenguang Chen,Tsinghua University,http://www.cs.tsinghua.edu.cn/publish/csen/4623/2010/20101224173045136934573/20101224173045136934573_.html,NOSCHOLARPAGE
Wenhao Luo,University of Illinois at Chicago,https://www.cs.uic.edu/~wenhao/,9huOSj4AAAAJ
Wenhong Tian,UESTC,https://www.scholat.com/tianwenhong,d7hKD3IAAAAJ
Wenhu Chen,University of Waterloo,https://wenhuchen.github.io/,U8ShbhUAAAAJ
Wenjia Bai,Imperial College London,https://www.doc.ic.ac.uk/~wbai,IA1QFM4AAAAJ
Wenjia Li,New York Tech,https://site.nyit.edu/bio/wli20,DDsDx6UAAAAJ
Wenjian Yu,Tsinghua University,http://numbda.cs.tsinghua.edu.cn,hGfUQZYAAAAJ
Wenjie Li 0002,The Hong Kong Polytechnic University,http://www4.comp.polyu.edu.hk/~cswjli,Rx5swD4AAAAJ
Wenjie Pei,Harbin Institute of Technology,https://wenjiepei.github.io,wX3avNkAAAAJ
Wenjie Ruan,University of Exeter,https://wenjieruan.com,VTASFGEAAAAJ
Wenjie Zhang 0001,UNSW,http://www.cse.unsw.edu.au/~zhangw,yHTJo1kAAAAJ
Wenjin Zhou,University of Massachusetts Lowell,https://www.uml.edu/FAHSS/Philosophy/faculty/default.aspx,M09EoNMAAAAJ
Wenjing Hong,SUSTech,http://home.ustc.edu.cn/~hongwj,NOSCHOLARPAGE
Wenjing Liao,Georgia Institute of Technology,https://wliao60.math.gatech.edu/,cihT3uEAAAAJ
Wenjing Lou,Virginia Tech,http://www.cnsr.ictas.vt.edu/WJLou.html,hM8uAwoAAAAJ
Wenjing Rao,University of Illinois at Chicago,https://www.ece.uic.edu/~wenjing,YcWrqXgAAAAJ
Wenjuan Tang,Hunan University,http://csee.hnu.edu.cn/people/tangwenjuan,NOSCHOLARPAGE
Wenjun Hu,Yale University,https://www.eng.yale.edu/wenjun,SvnnEI8AAAAJ
Wenjun Jiang,Hunan University,https://sites.google.com/site/happywenjunjiang2012,y8hIib8AAAAJ
Wenke Lee,Georgia Institute of Technology,http://wenke.gtisc.gatech.edu,nfkH5V4AAAAJ
Wenli Zheng,Shanghai Jiao Tong University,https://www.cs.sjtu.edu.cn/PeopleDetail.aspx?id=371,HHGCAPoAAAAJ
Wenliang Chen,Soochow University,http://hlt.suda.edu.cn/index.php/Wenliang,YfYi8VMAAAAJ
Wenliang Du,Syracuse University,http://www.cis.syr.edu/~wedu,1aMkcasAAAAJ
Wenmin Wang 0001,MUST,https://fie.must.edu.mo/id-1444/person/view/id-536.html,OEbTIHIAAAAJ
Wenpeng Yin 0001,Pennsylvania State University,https://sites.google.com/site/yinwenpeng1987/,mRg16LkAAAAJ
Wenpin Jiao,Peking University,http://sei.pku.edu.cn/~jwp,NOSCHOLARPAGE
Wenping Ma 0001,Xidian University,https://web.xidian.edu.cn/wpma/index.html,I1pPv1QAAAAJ
Wenping Wang,Texas A&M University,https://i.cs.hku.hk/~wenping,28shvv0AAAAJ
Wenqi Fan,The Hong Kong Polytechnic University,https://wenqifan03.github.io,SQ9UbHIAAAAJ
Wenqian Dong,Oregon State University,https://wdong5.github.io,6qIVck4AAAAJ
Wenqiang Jin,Hunan University,http://csee.hnu.edu.cn/people/jinwenqiang,VLoDl_UAAAAJ
Wenqing Chen,Sun Yat-sen University,https://chenwq95.github.io/,aJs9eskAAAAJ
Wenqing Zhang,Fudan University,http://homepage.fudan.edu.cn/wqzhang/testete,NOSCHOLARPAGE
Wenrui Chen,Hunan University,http://robotics.hnu.edu.cn/info/1071/1163.htm,c3bvnWIAAAAJ
Wenrui Dai,Shanghai Jiao Tong University,https://cs.sjtu.edu.cn/en/PeopleDetail.aspx?id=418,Xg8MhyAAAAAJ
Wensheng Dou,Chinese Academy of Sciences,http://www.tcse.cn/~wsdou,NYHyagEAAAAJ
Wensheng Guo,UESTC,https://www.is.uestc.edu.cn/teachers.do?id=1063,NOSCHOLARPAGE
Wensheng Zhang 0001,Iowa State University,http://www.cs.iastate.edu/~wzhang,VvXgoAYAAAAJ
Wentai Lei,Central South University,https://faculty.csu.edu.cn/leiwentai/zh_CN/index.htm,NOSCHOLARPAGE
Wenting Tu,SUFE,http://simecv.sufe.edu.cn/page.aspx?id=76,2aO4XIMAAAAJ
Wenting Zheng,Carnegie Mellon University,https://wzheng.github.io,OeDgxpgAAAAJ
Wentong Cai 0001,Nanyang Technological University,https://www3.ntu.edu.sg/home/aswtcai,QdmIiyIAAAAJ
Wenwen Dou,UNC - Charlotte,https://webpages.uncc.edu/wdou1/,vi_9wEkAAAAJ
Wenwen Wang 0001,University of Georgia,https://cobweb.cs.uga.edu/~wenwen,vsmx0bcAAAAJ
Wenwu Zhu 0001,Tsinghua University,http://media.cs.tsinghua.edu.cn/en/zww,7t2jzpgAAAAJ
Wenxin Li 0005,Peking University,http://ai.pku.edu.cn/people/liwenxin.html,NOSCHOLARPAGE
Wenxiu Ma,Univ. of California - Riverside,http://faculty.ucr.edu/~wenxiu/,9DcZDnYAAAAJ
Wenxuan Zhang 0001,SUTD,https://www.sutd.edu.sg/profile/zhang-wenxuan,tr7MWA4AAAAJ
Wenyao Xu,University at Buffalo,https://cse.buffalo.edu/~wenyaoxu,dvvN6qsAAAAJ
Wenye Li 0001,CUHK (SZ),https://mypage.cuhk.edu.cn/academics/wyli/,S3lbOkMAAAAJ
Wenyong Dong,Wuhan University,https://cs.whu.edu.cn/info/1019/2881.htm,NOSCHOLARPAGE
Wenyong Wang,UESTC,https://www.en.scse.uestc.edu.cn/info/1085/2047.htm,NOSCHOLARPAGE
Wenyuan Xu 0001,Zhejiang University,https://person.zju.edu.cn/en/wyxu,FCsdj0YAAAAJ
Wenyun Zhao,Fudan University,http://www.cs.fudan.edu.cn/en/?page_id=2103,NOSCHOLARPAGE
Wenzel Jakob,EPFL,https://people.epfl.ch/wenzel.jakob,J4SmwaQAAAAJ
Wenzhen Yuan 0001,Univ. of Illinois at Urbana-Champaign,https://cs.illinois.edu/about/people/all-faculty/yuanwz,SNqm6doAAAAJ
Wenzhi Chen,Zhejiang University,http://mypage.zju.edu.cn/chenwenzhi,NOSCHOLARPAGE
Wenzhong Li,Nanjing University,http://cs.nju.edu.cn/lwz,NOSCHOLARPAGE
Wenzhong Tang,Beihang University,http://graduate.buaa.edu.cn/TutorInfo.jsp?id=15386,NOSCHOLARPAGE
Werner Damm,University of Oldenburg,https://uol.de//ses/personen/werner-damm,NOSCHOLARPAGE
Werner Dietl,University of Waterloo,https://ece.uwaterloo.ca/~wdietl,D_5-WrcAAAAJ
Werner Michael Dietl,University of Waterloo,https://ece.uwaterloo.ca/~wdietl,D_5-WrcAAAAJ
Werner Purgathofer,TU Wien,https://www.cg.tuwien.ac.at/staff/WernerPurgathofer.html,NOSCHOLARPAGE
Werner Retschitzegger,JKU Linz,http://cis.jku.at/team/21?view=teamentry,NOSCHOLARPAGE
Werner Winiwarter,University of Vienna,https://cs.univie.ac.at/werner.winiwarter,NOSCHOLARPAGE
Wes Masri,American University of Beirut,http://www.aub.edu.lb/fea/wm13,BQM2KwcAAAAJ
Wesam A. Almobaideen,University of Jordan,http://eacademic.ju.edu.jo/wesmoba,txO1flYAAAAJ
Wesley J. Willett,University of Calgary,http://www.wjwillett.net,Q17-rckAAAAJ
Wesley K. G. Assunção,North Carolina State University,https://wesleyklewerton.github.io/,PBndQZcAAAAJ
Wesley Willett,University of Calgary,http://www.wjwillett.net,Q17-rckAAAAJ
Wessam Ajib,Université du Québec à Montréal,https://www.labunix.uqam.ca/~ajib_w/index.html,58wIfGAAAAAJ
Wessel Kraaij,Leiden University,https://liacs.leidenuniv.nl/~kraaijw/,w9YiYrsAAAAJ
Westley Weimer,University of Michigan,http://www.cs.virginia.edu/~weimer,Tj-vav8AAAAJ
Weverton Cordeiro,UFRGS,http://inf.ufrgs.br/~wlccordeiro,LESq_VcAAAAJ
Weverton Luis da Costa Cordeiro,UFRGS,http://inf.ufrgs.br/~wlccordeiro,LESq_VcAAAAJ
Wha Sook Jeon,Seoul National University,http://mccl.snu.ac.kr/Members01.htm,q3Pb7W8AAAAJ
Wheeler Ruml,University of New Hampshire,http://www.cs.unh.edu/~ruml,3idW4TkAAAAJ
Wiebe van der Hoek,University of Liverpool,https://www.csc.liv.ac.uk/~wiebe,WNmaKaIAAAAJ
Wieland Schwinger,JKU Linz,https://www.jku.at/institut-fuer-telekooperation/ueber-uns/team/wieland-schwinger,5E-bnRkAAAAJ
Wiem Mkaouer,Rochester Institute of Technology,https://www.rit.edu/gccis/mohamed-wiem-mkaouer,UoHgCukAAAAJ
Wijarn Wangdee,KMUTNB,https://tggs.kmutnb.ac.th/assoc-prof-dr-wijarn-wangdee,BQK97SMAAAAJ
Wil M. P. van der Aalst,RWTH Aachen University,http://www.vdaalst.com,aSZYyxIAAAAJ
Wiley R. McKinzie,Rochester Institute of Technology,https://www.rit.edu/programs/faculty/gccis-ugrad,NOSCHOLARPAGE
Wilf R. LaLonde,Carleton University,http://www.scs.carleton.ca/~lalonde,NOSCHOLARPAGE
Wilfred Ng,HKUST,http://www.cs.ust.hk/~wilfred,NJ6YPT4AAAAJ
Wilfredo Marrero,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=120,NOSCHOLARPAGE
Wilfried Elmenreich,University of Klagenfurt,https://mobile.aau.at/~welmenre,5b62VQ4AAAAJ
Wilfried N. Gansterer,University of Vienna,https://cs.univie.ac.at/wilfried.gansterer,NOSCHOLARPAGE
Wilhelm Hasselbring,University of Kiel,https://www.se.informatik.uni-kiel.de/en/team/prof.-dr.-wilhelm-willi-hasselbring,L1C_kM0AAAAJ
Wilhelm R. Rossak,Friedrich Schiller University Jena,http://swt.informatik.uni-jena.de,NOSCHOLARPAGE
Will N. Browne,Queensland University of Technology,https://research.qut.edu.au/qcr/people/will-browne,syWBlr8AAAAJ
Will N. L. Browne,Queensland University of Technology,https://research.qut.edu.au/qcr/people/will-browne,syWBlr8AAAAJ
Will Neil Browne,Queensland University of Technology,https://research.qut.edu.au/qcr/people/will-browne,syWBlr8AAAAJ
Will Perkins 0001,Georgia Institute of Technology,http://willperkins.org,5HJzWMUAAAAJ
Willard Rafnsson,IT University of Copenhagen,https://pure.itu.dk/portal/da/persons/willard-rafnsson(9cf737ee-bd9a-4f7e-b865-b6ff6ed01fde).html,LvbsGtkAAAAJ
Willem Adrian Labuschagne,University of Otago,http://www.jucs.org/jucs_articles_by_author/Labuschagne_Willem_Adrian,NOSCHOLARPAGE
Willem B. Heijltjes,University of Bath,http://www.cs.bath.ac.uk/~wbh22,TzO85XoAAAAJ
Willem B. Kleijn,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/BastiaanKleijn,NOSCHOLARPAGE
Willem H. Zuidema,University of Amsterdam,https://staff.fnwi.uva.nl/w.zuidema,MBkG_FYAAAAJ
Willem Heijltjes,University of Bath,http://www.cs.bath.ac.uk/~wbh22,TzO85XoAAAAJ
Willem Huijbers,Tilburg University,https://www.tilburguniversity.edu/webwijs/show/w.huijbers.htm,tta1gwMAAAAJ
Willem Jan Fokkink,VU Amsterdam,http://www.cs.vu.nl/~wanf,WTKJx9EAAAAJ
Willem Robert van Hage,VU Amsterdam,http://wrvh.home.xs4all.nl,FddhRPoAAAAJ
Willem Visser,Stellenbosch University,http://www.cs.sun.ac.za/~wvisser,5yAC8o8AAAAJ
Willem-Paul Brinkman,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/interactive-intelligence/people/current-group-members/willem-paul-brinkman,cYKXTxMAAAAJ
William A. Barrett,Brigham Young University,https://cs.byu.edu/faculty/barrett,yLWfq68AAAAJ
William A. Hamilton,New Mexico State University,https://www.cs.nmsu.edu/plexlab/people/bill,W7jbeOwAAAAJ
William A. Hoff,Colorado School of Mines,http://inside.mines.edu/~whoff,XvoGQx4AAAAJ
William A. Hoff,Colorado School of Mines,http://inside.mines.edu/~whoff,XvoGQx4AAAAJ
William A. P. Smith,University of York,https://www-users.york.ac.uk/~waps101,o2z0h6MAAAAJ
William Aiello,University of British Columbia,https://www.cs.ubc.ca/people/bill-aiello,7gbCeoEAAAAJ
William Allen,Florida Institute of Technology,http://www.fit.edu,NOSCHOLARPAGE
William Brent Seales,University of Kentucky,https://www.cs.uky.edu/people/faculty/bseales,jk09W8sAAAAJ
William C. Regli,University of Maryland - College Park,https://www.cs.umd.edu/people/regli,-MSUomIAAAAJ
William D. Armitage,University of South Florida,http://www.usf.edu/engineering/cse/people,NOSCHOLARPAGE
William D. Gropp,Univ. of Illinois at Urbana-Champaign,http://wgropp.cs.illinois.edu,vB96fX8AAAAJ
William D. Richard,Washington University in St. Louis,http://www.cse.wustl.edu/~wdr,HQeEzR0AAAAJ
William E. Howden,Univ. of California - San Diego,http://cseweb.ucsd.edu/~howden,NOSCHOLARPAGE
William E. Skeith III,CUNY,http://www-cs.ccny.cuny.edu/~wes,NOSCHOLARPAGE
William Eiers,Stevens Institute of Technology,https://william-eiers.github.io/,shZGzBwAAAAJ
William Enck,North Carolina State University,http://www.enck.org,KcM-4NsAAAAJ
William F. Punch,Michigan State University,http://www.cse.msu.edu/~punch,U9HQ2qUAAAAJ
William F. Punch III,Michigan State University,http://www.cse.msu.edu/~punch,U9HQ2qUAAAAJ
William Fornaciari,Politecnico di Milano,http://home.deib.polimi.it/fornacia,NOSCHOLARPAGE
William G. J. Halfond,University of Southern California,https://viterbi-web.usc.edu/~halfond/,98W28JoAAAAJ
William G. Wee,University of Cincinnati,http://www.ece.uc.edu/%7Ewwee,NOSCHOLARPAGE
William Gasarch,University of Maryland - College Park,https://www.cs.umd.edu/users/gasarch,NOSCHOLARPAGE
William Gregory Sakas,CUNY,http://www.cs.hunter.cuny.edu/~sakas,swe6S54AAAAJ
William Gropp,Univ. of Illinois at Urbana-Champaign,http://wgropp.cs.illinois.edu,vB96fX8AAAAJ
William H. Hsu,Kansas State University,http://people.cis.ksu.edu/~bhsu,JQoJRcIAAAAJ
William H. Latham,Goldsmiths University of London,https://www.gold.ac.uk/computing/staff/w-latham,NOSCHOLARPAGE
William H. Press,University of Texas at Austin,http://numerical.recipes/whp,yi6DR64AAAAJ
William H. Sanders,Univ. of Illinois at Urbana-Champaign,http://whs.crhc.illinois.edu,FClnlsgAAAAJ
William Harrison,University of Missouri,https://engineering.missouri.edu/faculty/william-harrison,NOSCHOLARPAGE
William I. Gasarch,University of Maryland - College Park,https://www.cs.umd.edu/users/gasarch,NOSCHOLARPAGE
William I. Grosky,University of Michigan-Dearborn,https://umdearborn.edu/users/wgrosky,jGsRPo8AAAAJ
William J. Beksi,University of Texas at Arlington,http://ranger.uta.edu/~wjbeksi,lU2Z7MMAAAAJ
William J. Bowman,University of British Columbia,https://www.williamjbowman.com,Vbnpt_EAAAAJ
William J. Hurley,Royal Military College of Canada,https://www.rmc-cmr.ca/en/mathematics-and-computer-science/wj-hurley-bsc-mba-phd-professor,NOSCHOLARPAGE
William J. Knottenbelt,Imperial College London,http://www.imperial.ac.uk/people/w.knottenbelt,Vz8XWRoAAAAJ
William J. Stewart 0001,North Carolina State University,http://www4.ncsu.edu/~billy,TZ64UCIAAAAJ
William John Knottenbelt,Imperial College London,http://www.imperial.ac.uk/people/w.knottenbelt,Vz8XWRoAAAAJ
William K. Cheung 0001,Hong Kong Baptist University,http://www.comp.hkbu.edu.hk/~william,e42JkYIAAAAJ
William K. Robertson,Northeastern University,http://www.ccis.northeastern.edu/people/william-robertson,VxWLGyoAAAAJ
William Kwok-Wai Cheung,Hong Kong Baptist University,http://www.comp.hkbu.edu.hk/~william,e42JkYIAAAAJ
William L. Kocay,University of Manitoba,http://www.combinatorialmath.ca/billkocay.html,NOSCHOLARPAGE
William L. Scherlis,Carnegie Mellon University,http://www.cs.cmu.edu/~wls,F6LzqwMAAAAJ
William L. Steiger,Rutgers University,http://www.cs.rutgers.edu/~steiger,8rnvCfgAAAAJ
William L. Whittaker,Carnegie Mellon University,http://www.ri.cmu.edu/person.html?person_id=339,ouKJUyEAAAAJ
William Lawrence Kocay,University of Manitoba,http://www.combinatorialmath.ca/billkocay.html,NOSCHOLARPAGE
William M. Farmer,McMaster University,http://imps.mcmaster.ca/wmfarmer,zNX4etkAAAAJ
William M. Hoza,University of Chicago,https://williamhoza.com,sORZkb4AAAAJ
William Mansky,University of Illinois at Chicago,https://www.cs.uic.edu/~mansky,-BGmHzcAAAAJ
William Moloney,University of Massachusetts Lowell,https://www.uml.edu/Sciences/computer-science/faculty/moloney-william.aspx,gHYMJZ0AAAAJ
William N. L. Browne,Queensland University of Technology,https://research.qut.edu.au/qcr/people/will-browne,syWBlr8AAAAJ
William N. Sumner,Simon Fraser University,http://http://www.cs.sfu.ca/~wsumner,NOSCHOLARPAGE
William Perkins 0001,University of Illinois at Chicago,http://willperkins.org,5HJzWMUAAAAJ
William R. Michalson,Worcester Polytechnic Institute,http://www.wpi.edu/academics/facultydir/wzm.html,rau-pbUAAAAJ
William Rhodes,Florida Atlantic University,http://www.fau.edu/ufsgov/standing-committees.php,NOSCHOLARPAGE
William Robertson 0002,Northeastern University,http://www.ccis.northeastern.edu/people/william-robertson,VxWLGyoAAAAJ
William Robinson,Vanderbilt University,http://www.vuse.vanderbilt.edu/~robinswh,iYVWydgAAAAJ
William Robson Schwartz,UFMG,http://homepages.dcc.ufmg.br/~william,koXKq5EAAAAJ
William S. Cleveland,Purdue University,http://www.stat.purdue.edu/~wsc,ds52UHcAAAAJ
William S. Evans,University of British Columbia,https://www.cs.ubc.ca/people/william-evans,JU1Z-DcAAAAJ
William S. Moses,Univ. of Illinois at Urbana-Champaign,https://wsmoses.com,tPC00zwAAAAJ
William Seymour,King's College London,https://www.kcl.ac.uk/people/william-seymour,NbrrDDwAAAAJ
William Shoaff,Florida Institute of Technology,http://fit.academia.edu/WilliamShoaff,NOSCHOLARPAGE
William Smith 0002,University of York,https://www-users.cs.york.ac.uk/wsmith,o2z0h6MAAAAJ
William T. Freeman,Massachusetts Institute of Technology,https://billf.mit.edu,0zZnyMEAAAAJ
William T. Hallahan,Binghamton University,https://www.binghamton.edu/computer-science/people/profile.html?id=whallahan,SIpwj1UAAAAJ
William T. Peake,Massachusetts Institute of Technology,http://www.rle.mit.edu/peake,NOSCHOLARPAGE
William Waites,University of Strathclyde,https://pureportal.strath.ac.uk/en/persons/william-waites/publications,8jBWCEoAAAAJ
William Whittaker,Carnegie Mellon University,http://www.ri.cmu.edu/person.html?person_id=339,ouKJUyEAAAAJ
William Yang Wang,Univ. of California - Santa Barbara,http://www.cs.ucsb.edu/~william,gf8Ms_8AAAAJ
William Yeoh 0001,Washington University in St. Louis,https://sites.wustl.edu/wyeoh,HzOQwwkAAAAJ
William Hawkins,University of Cincinnati,https://researchdirectory.uc.edu/p/hawkinwh,NOSCHOLARPAGE
Willibrordus Martinus Pancratius van der Aalst,TU Eindhoven,http://www.vdaalst.com,NOSCHOLARPAGE
Willie Neiswanger,University of Southern California,https://willieneis.github.io/,QwKHApEAAAAJ
Willy Susilo,University of Wollongong,https://scholars.uow.edu.au/willy-susilo,eNOmOvkAAAAJ
Wim Martens,University of Bayreuth,https://www.theoinf.uni-bayreuth.de/en/team/martens_wim/index.php,QgkOSXoAAAAJ
Wim Michiels,KU Leuven,https://people.cs.kuleuven.be/~wim.michiels,mp29GegAAAAJ
Wim Vanderbauwhede,University of Glasgow,http://www.dcs.gla.ac.uk/~wim,8k8c2f4AAAAJ
Wim van Dam,Univ. of California - Santa Barbara,https://www.cs.ucsb.edu/~vandam,w_zbNmoAAAAJ
Winfried Kurth,University of Göttingen,http://www.uni-goettingen.de/de/72781.html,NOSCHOLARPAGE
Winfried Lamersdorf,University of Hamburg,https://vsis-www.informatik.uni-hamburg.de/vsis/members/look/4,ZvJH9dUAAAAJ
Wing Ho Leung,City University of Hong Kong,https://www.cs.cityu.edu.hk/~howard/brief-bio.html,EPaaCOgAAAAJ
Wing Kwong Chan,City University of Hong Kong,https://www.cs.cityu.edu.hk/~wkchan,-GAmIvsAAAAJ
Wing Lam,George Mason University,https://cs.gmu.edu/~winglam/,OXYaXQsAAAAJ
Wing Ning Li,University of Arkansas,https://engineering.uark.edu/directory/index/uid/wingning/name/Wing+Ning+Li,NOSCHOLARPAGE
Wing-Kai Hon,National Tsing Hua University,http://www.cs.nthu.edu.tw/~wkhon,7bMQ4KAAAAAJ
Wing-Kin Sung,National University of Singapore,https://www.comp.nus.edu.sg/~ksung,KaCbE9MAAAAJ
Winston H. Hsu,National Taiwan University,https://winstonhsu.info,NOvDH3QAAAAJ
Winston K. G. Seah,Victoria University of Wellington,http://homepages.ecs.vuw.ac.nz/~winston,NOSCHOLARPAGE
Winston Khoon Guan Seah,Victoria University of Wellington,http://homepages.ecs.vuw.ac.nz/~winston,NOSCHOLARPAGE
Winston Seah,Victoria University of Wellington,http://homepages.ecs.vuw.ac.nz/~winston,NOSCHOLARPAGE
