name,affiliation,homepage,scholarid,orcid
El Kindi Rezig,University of Utah,https://elkindi.github.io,oapZdl8AAAAJ,0000-0002-5187-3499
El Mahdi Driouch,Université du Québec à Montréal,https://professeurs.uqam.ca/professeur/driouch.elmahdi,V3bkzYcAAAAJ,0000-0000-0000-0000
El Mehdi Amhoud,Mohammed VI Polytechnic University,https://cc.um6p.ma/people/El.AMHOUD,d6LKzvsAAAAJ,0000-0000-0000-0000
El-Ghazali Talbi,CRIStAL,https://www.cristal.univ-lille.fr/profil/talbi,hoQmzocAAAAJ,0000-0000-0000-0000
El-Ghazil Talbi,CRIStAL,https://www.cristal.univ-lille.fr/profil/talbi,hoQmzocAAAAJ,0000-0000-0000-0000
Ela Claridge,University of Birmingham,https://www.birmingham.ac.uk/staff/profiles/computer-science/claridge-ela.aspx,oMP44BAAAAAJ,0000-0000-0000-0000
Ela Kumar,IGDTUW,https://www.igdtuw.ac.in/computerScience.php?name=ElaKumar,piLQnM8AAAAJ,0000-0000-0000-0000
Elad Aigner-Horev,Ariel University,http://www.elad-horev.org,4-mES5gAAAAJ,0000-0000-0000-0000
Elad Hazan,Princeton University,https://www.cs.princeton.edu/~ehazan,LnhCGNMAAAAJ,0000-0002-1566-3216
Elad Horev,Ariel University,http://www.elad-horev.org,4-mES5gAAAAJ,0000-0002-9207-0596
Elad Michael Schiller,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/elad-schiller.aspx,NOSCHOLARPAGE,0000-0003-3258-3696
Elad Schiller,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/elad-schiller.aspx,NOSCHOLARPAGE,0000-0000-0000-0000
Elahe Soltanaghaei,Univ. of Illinois at Urbana-Champaign,https://elahe.web.illinois.edu,atrBEDkAAAAJ,0000-0000-0000-0000
Elahe Soltanaghai,Univ. of Illinois at Urbana-Champaign,https://elahe.web.illinois.edu,atrBEDkAAAAJ,0009-0006-5040-5438
Elaheh Bozorgzadeh,Univ. of California - Irvine,https://www.ics.uci.edu/~eli,ogE3q4oAAAAJ,0000-0000-0000-0000
Elaheh Homayounvala,Goldsmiths University of London,https://www.gold.ac.uk/computing/people/homayounvala-elaheh,wCGEyNYAAAAJ,0000-0003-0992-0287
Elaheh Sadredini,Univ. of California - Riverside,https://www.cs.ucr.edu/~elaheh,YDESS28AAAAJ,0000-0002-5834-4346
Elaine Chew,Queen Mary University of London,http://www.eecs.qmul.ac.uk/~eniale,NOSCHOLARPAGE,0000-0002-8342-1024
Elaine J. Weyuker,University of Central Florida,https://www.cs.ucf.edu/person/elaine-weyuker,xXjQoLIAAAAJ,0000-0000-0000-0000
Elaine M. Eschen,West Virginia University,https://www.statler.wvu.edu/faculty-staff/faculty/elaine-eschen,NOSCHOLARPAGE,0000-0000-0000-0000
Elaine M. Huang,University of Zurich,http://www.ifi.uzh.ch/zpac/people/huang.html,NOSCHOLARPAGE,0000-0002-0602-5108
Elaine May Huang,University of Zurich,http://www.ifi.uzh.ch/zpac/people/huang.html,NOSCHOLARPAGE,0000-0002-0602-5108
Elaine P. M. de Sousa,USP-ICMC,http://icmc.usp.br/pessoas?id=907405,uUuZoD4AAAAJ,0000-0000-0000-0000
Elaine Parros Machado de Sousa,USP-ICMC,http://icmc.usp.br/pessoas?id=907405,uUuZoD4AAAAJ,0000-0000-0000-0000
Elaine R. Faria,UFU,http://www.facom.ufu.br/~elaine,NOSCHOLARPAGE,0000-0000-0000-0000
Elaine Ribeiro de Faria,UFU,http://www.facom.ufu.br/~elaine,NOSCHOLARPAGE,0000-0000-0000-0000
Elaine Ribeiro de Faria Paiva,UFU,http://www.facom.ufu.br/~elaine,NOSCHOLARPAGE,0000-0000-0000-0000
Elaine Runting Shi,Carnegie Mellon University,http://elaineshi.com,rejzeocAAAAJ,0000-0000-0000-0000
Elaine Schaertl Short,Tufts University,https://engineering.tufts.edu/people/faculty/elaine-schaertl-short,J1awhoMAAAAJ,0000-0002-4789-9979
Elaine Shi,Carnegie Mellon University,http://elaineshi.com,rejzeocAAAAJ,0000-0002-5605-1048
Elaine Short,Tufts University,https://engineering.tufts.edu/people/faculty/elaine-schaertl-short,J1awhoMAAAAJ,0000-0002-4789-9979
Elarbi Badidi,UAEU,https://sites.google.com/view/elarbi-badidi,DX3jwmwAAAAJ,0000-0000-0000-0000
Elda Paja,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/elda-paja(ce1a5350-f645-4a53-a745-fca8d4f1f030).html,5TAtu2cAAAAJ,0000-0002-8346-2467
Eldar Fischer,Technion,http://www.cs.technion.ac.il/~eldar,NOSCHOLARPAGE,0009-0004-1009-8272
Eleanor Mattern,University of Pittsburgh,https://sites.google.com/site/noramattern/home,zlAlSHAAAAAJ,0000-0002-0421-0983
Eleanor O'Rourke,Northwestern University,http://www.eleanorourke.com,DRt16WsAAAAJ,0000-0000-0000-0000
Eleazar Eskin,Univ. of California - Los Angeles,http://www.cs.ucla.edu/~eeskin,VBXG4CwAAAAJ,0000-0003-1149-4758
Eleftherios Garyfallidis,Indiana University,https://grg.sice.indiana.edu,Ln2EyRYAAAAJ,0000-0000-0000-0000
Eleftherios Kokoris-Kogias,IST Austria,https://ist.ac.at/en/research/kokoris-group,7TOIlqkAAAAJ,0000-0000-0000-0000
Elena Agapie,Univ. of California - Irvine,https://eagapie.com,nc3IT3kAAAAJ,0000-0001-8292-9232
Elena Andreeva 0001,TU Wien,https://elenandreeva.github.io,KNeE-sYAAAAJ,0000-0003-0964-8711
Elena Filatova,CUNY,https://www.citytech.cuny.edu/faculty/EFilatova,NeOqk2kAAAAJ,0000-0000-0000-0000
Elena Grigorescu,University of Waterloo,https://uwaterloo.ca/computer-science/contacts/elena-grigorescu,Gkc2UeUAAAAJ,0000-0001-9673-4313
Elena Hernández-Pereira,University of A Coruña,https://pdi.udc.es/en/File/Pdi/XC7AF,XDL4no8AAAAJ,0000-0001-8666-4075
Elena L. Glassman,Harvard University,https://www.seas.harvard.edu/directory/glassman,C_r8d0AAAAAJ,0000-0001-5178-3496
Elena Leah Glassman,Harvard University,https://www.seas.harvard.edu/directory/glassman,C_r8d0AAAAAJ,0000-0000-0000-0000
Elena Marchiori,Radboud University,http://www.cs.ru.nl/~elenam,NOSCHOLARPAGE,0000-0003-1056-8321
Elena Mocanu,University of Twente,https://research.utwente.nl/en/persons/fb08c950-9214-437b-b29b-a1c65148e219,JLD5uy0AAAAJ,0000-0002-0856-579X
Elena Paslaru Bontas,King's College London,https://www.kcl.ac.uk/people/elena-simperl,xB7s3wgAAAAJ,0000-0000-0000-0000
Elena Paslaru Bontas Simperl,King's College London,https://www.kcl.ac.uk/people/elena-simperl,xB7s3wgAAAAJ,0000-0000-0000-0000
Elena Sherman,Boise State University,https://www.boisestate.edu/coen-cs/people/faculty/elena-sherman,YVovscMAAAAJ,0000-0003-4522-9725
Elena Simperl,King's College London,https://www.kcl.ac.uk/people/elena-simperl,xB7s3wgAAAAJ,0000-0003-1722-947X
Elena Troubitsyna,KTH Royal Inst. of Technology,https://www.kth.se/profile/elenatro,wQrIOnoAAAAJ,0009-0000-3916-1707
Elena Zheleva,University of Illinois at Chicago,https://www.cs.uic.edu/~elena,Ug7VoyQAAAAJ,0000-0001-7662-2568
Eleni C. Akrida,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=18445,pjlwmS8AAAAJ,0000-0002-1126-1623
Eleni Ch. Akrida,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=18445,pjlwmS8AAAAJ,0000-0000-0000-0000
Eleni E. Mangina,University College Dublin,https://people.ucd.ie/eleni.mangina,50-QeIUAAAAJ,0000-0000-0000-0000
Eleni Mangina Phelan,University College Dublin,https://people.ucd.ie/eleni.mangina,50-QeIUAAAAJ,0000-0000-0000-0000
Eleni Stroulia,University of Alberta,https://webdocs.cs.ualberta.ca/~stroulia/index.old.html,TyM1dLwAAAAJ,0000-0002-8784-8236
Eleni Vasilaki,University of Sheffield,https://www.sheffield.ac.uk/dcs/people/academic/eleni-vasilaki,hqK2AG0AAAAJ,0000-0003-3705-7070
Eleonora Losiouk,University of Padova,https://www.math.unipd.it/~elosiouk,jwKQ2PUAAAAJ,0000-0000-0000-0000
Elfar Adalsteinsson,Massachusetts Inst. of Technology,http://www.rle.mit.edu/adalsteinsson,NOSCHOLARPAGE,0000-0000-0000-0000
Elham E Khoda,University of British Columbia,https://www.cs.ubc.ca/people/elham-khoda,ReYGee4AAAAJ,0000-0001-8720-6615
Elham Kashefi,University of Edinburgh,https://www.inf.ed.ac.uk/people/staff/Elham_Kashefi.html,oXpgxTIAAAAJ,0000-0001-6280-9604
Elhanan Borenstein,Tel Aviv University,http://www.borensteinlab.com,p6LukKAAAAAJ,0000-0000-0000-0000
Eli Biham,Technion,http://www.cs.technion.ac.il/~biham,NOSCHOLARPAGE,0000-0000-0000-0000
Eli Blevis,Indiana University,http://eli.informatics.indiana.edu,2BK-UYQAAAAJ,0000-0003-0195-2225
Eli Bozorgzadeh,Univ. of California - Irvine,https://www.ics.uci.edu/~eli,ogE3q4oAAAAJ,0000-0000-0000-0000
Eli T. Brown,DePaul University,https://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=1311,8zeXprkAAAAJ,0009-0005-2894-2432
Eli Tilevich,Virginia Tech,http://www.cs.vt.edu/~tilevich,t4OSUfgAAAAJ,0000-0003-2415-6926
Eli Upfal,Brown University,https://cs.brown.edu/people/eli,O_7MVDIAAAAJ,0000-0002-9321-9460
Eliana Colunga,University of Colorado Boulder,http://psych.colorado.edu/~colunga,NOSCHOLARPAGE,0000-0003-2818-9389
Eliane Martins,UNICAMP,http://www.ic.unicamp.br/~eliane,yrq9S_4AAAAJ,0000-0000-0000-0000
Eliane Stampfer,University of Utah,https://eliane-s-wiese.owlstown.net,hvEjrewAAAAJ,0000-0000-0000-0000
Eliane Stampfer Wiese,University of Utah,https://eliane-s-wiese.owlstown.net,hvEjrewAAAAJ,0000-0002-6837-5007
Eliane Wiese,University of Utah,https://eliane-s-wiese.owlstown.net,hvEjrewAAAAJ,0000-0002-6837-5007
Elias Bareinboim,Columbia University,http://causalai.net,r5U-D7YAAAAJ,0000-0000-0000-0000
Elias Bou-Harb,Louisiana State University,https://www.lsu.edu/eng/cse/people/faculty/bou-harb.php,nxEcAJUAAAAJ,0000-0001-8040-4635
Elias Koukoutsis,NTUA,https://www.ece.ntua.gr/en/staff/63,NOSCHOLARPAGE,0000-0000-0000-0000
Elias Koutsoupias,University of Oxford,https://www.cs.ox.ac.uk/people/elias.koutsoupias,BVD_LdgAAAAJ,0000-0002-2226-6737
Elias P. Duarte,UFPR,https://www.inf.ufpr.br/elias,BC8w04cAAAAJ,0000-0000-0000-0000
Elias P. Duarte Jr.,UFPR,https://www.inf.ufpr.br/elias,BC8w04cAAAAJ,0000-0000-0000-0000
Elias Procópio Duarte Jr.,UFPR,https://www.inf.ufpr.br/elias,BC8w04cAAAAJ,0000-0000-0000-0000
Elias S. Manolakos,University of Athens,http://gain.di.uoa.gr/index.php/the-group-members/faculty-members/manolakos,NOSCHOLARPAGE,0000-0001-6376-0419
Elias Stengel-Eskin,University of Texas at Austin,https://esteng.github.io,gr_ZVSQAAAAJ,0000-0002-6689-505X
Elif Bilge Kavun,University of Sheffield,https://www.sheffield.ac.uk/dcs/people/academic/elif-kavun,spLEkSYAAAAJ,0000-0003-3193-8440
Elif Mine Karsligil,Yıldız Technical University,https://www.ce.yildiz.edu.tr/personal/elifk?lang=en,NOSCHOLARPAGE,0000-0000-0000-0000
Elisa Bertino,Purdue University,https://www.cs.purdue.edu/people/bertino,EfuT9RoAAAAJ,0000-0002-4029-7051
Elisa D. Mekler,IT University of Copenhagen,https://pure.itu.dk/portal/da/persons/elisa-daphne-zahava-mekler,9j30OywAAAAJ,0000-0003-0076-6703
Elisa Ficarra,Univ. of Modena and Reggio Emilia,https://personale.unimore.it/rubrica/dettaglio/eficarra,v-u8RfcAAAAJ,0000-0002-8061-2124
Elisa Quintarelli,Politecnico di Milano,http://home.deib.polimi.it/quintare,QpbUFRsAAAAJ,0000-0001-6092-6831
Elisa Ricci 0001,University of Trento,http://elisaricci.eu,xf1T870AAAAJ,0000-0002-0228-1147
Elisa Rubegni,Lancaster University,https://www.lancaster.ac.uk/scc/about-us/people/elisa-rubegni,jzBGorIAAAAJ,0000-0002-6375-7604
Elisa Yumi Nakagawa,USP-ICMC,http://conteudo.icmc.usp.br/pessoas/elisa,NOSCHOLARPAGE,0000-0002-7754-4298
Elisabeth André,University of Augsburg,https://www.uni-augsburg.de/de/fakultaet/fai/informatik/prof/hcm/team/andre,5gnr0JUAAAAJ,0000-0002-2367-162X
Elisabeth Huis in 't Veld,Tilburg University,https://www.tilburguniversity.edu/webwijs/show/e.m.j.huisintveld.htm,loGIS4oAAAAJ,0000-0000-0000-0000
Elisabeth Larsson,Uppsala University,http://user.it.uu.se/~bette,a485kTcAAAAJ,0000-0003-1154-9587
Elisabeth Lex,Graz University of Technology,http://www.elisabethlex.info,kEzfvdYAAAAJ,0000-0001-5293-2967
Elisabeth Oswald,University of Klagenfurt,https://www.aau.at/team/oswald-elisabeth,1k_rBAkAAAAJ,0000-0001-7502-3184
Elisabeth Uhlemann,Mälardalen University,http://www.es.mdh.se/staff/219-Elisabeth_Uhlemann,7KaV5lEAAAAJ,0000-0000-0000-0000
Elisabeth Wetzer,UiT The Arctic Univ. of Norway,https://uit.no/ansatte/person?p_document_id=834826&p_dimension_id=88136,qSc3kA8AAAAJ,0000-0002-0544-8272
Elisabetta Di Nitto,Politecnico di Milano,http://home.deib.polimi.it/dinitto,2xV8DfcAAAAJ,0000-0003-3422-5171
Elisavet Kozyri,UiT The Arctic Univ. of Norway,https://uit.no/ansatte/elisavet.kozyri,Ln5FbwMAAAAJ,0000-0001-6890-4282
Elise de Doncker,Western Michigan University,https://wmich.edu/cs/directory/doncker,NOSCHOLARPAGE,0000-0000-0000-0000
Elissa M. Redmiles,Georgetown University,https://elissaredmiles.com,MKZBcasAAAAJ,0000-0003-3930-8128
Elissa M. Weeden,Rochester Inst. of Technology,https://www.rit.edu/gccis/elissa-weeden,NOSCHOLARPAGE,0000-0000-0000-0000
Elissa Weeden,Rochester Inst. of Technology,https://www.rit.edu/gccis/elissa-weeden,NOSCHOLARPAGE,0000-0000-0000-0000
Elizabeth A. Quaglia,Royal Holloway Univ. of London,https://pure.royalholloway.ac.uk/en/persons/elizabeth-quaglia,wB-9ke0AAAAJ,0000-0000-0000-0000
Elizabeth Anne Quaglia,Royal Holloway Univ. of London,https://pure.royalholloway.ac.uk/en/persons/elizabeth-quaglia,wB-9ke0AAAAJ,0000-0002-4010-773X
Elizabeth Black,King's College London,https://www.kcl.ac.uk/people/elizabeth-black,bS_k3fUAAAAJ,0000-0000-0000-0000
Elizabeth Bondi-Kelly,University of Michigan,https://sites.google.com/view/elizabethbondi,jB66t5YAAAAJ,0000-0000-0000-0000
Elizabeth Bradley,University of Colorado Boulder,https://www.cs.colorado.edu/~lizb,5HLGWrIAAAAJ,0000-0000-0000-0000
Elizabeth Cherry,Georgia Institute of Technology,https://cse.gatech.edu/people/elizabeth-cherry,E6h84HUAAAAJ,0000-0001-5194-9572
Elizabeth D. Mynatt,Northeastern University,https://www.khoury.northeastern.edu/people/elizabeth-mynatt,l7nsfT4AAAAJ,0000-0001-8486-9384
Elizabeth DiSalvo,Georgia Institute of Technology,http://betsydisalvo.com,NOSCHOLARPAGE,0000-0000-0000-0000
Elizabeth F. Churchill,MBZUAI,https://mbzuai.ac.ae/study/faculty/elizabeth-churchill,wZB07xAAAAAJ,0000-0000-0000-0000
Elizabeth Gerber,Northwestern University,https://egerber.mech.northwestern.edu,m-PiHEAAAAAJ,0000-0001-8914-071X
Elizabeth J. O'Neil,University of Massachusetts Boston,http://www.cs.umb.edu/people/Elizabeth_O'Neil,NOSCHOLARPAGE,0000-0000-0000-0000
Elizabeth Kaziunas,Indiana University,https://www.elizabethkaziunas.com,9oyO3fkAAAAJ,0000-0003-0001-355X
Elizabeth L. Murnane,Dartmouth College,https://engineering.dartmouth.edu/community/faculty/elizabeth-murnane,dfy3siAAAAAJ,0000-0003-2089-207X
Elizabeth L. White,George Mason University,https://cs.gmu.edu/~white,p1OyJIAAAAAJ,0000-0000-0000-0000
Elizabeth Lane Lawley,Rochester Inst. of Technology,http://lawley.rit.edu,aJi1r9wAAAAJ,0000-0003-2757-3549
Elizabeth Lindley Murnane,Dartmouth College,https://engineering.dartmouth.edu/community/faculty/elizabeth-murnane,dfy3siAAAAAJ,0000-0003-2089-207X
Elizabeth M. Belding,Univ. of California - Santa Barbara,http://people.cs.ucsb.edu/ebelding/front-page,NOSCHOLARPAGE,0000-0002-2155-6740
Elizabeth M. Belding-Royer,Univ. of California - Santa Barbara,http://people.cs.ucsb.edu/ebelding/front-page,NOSCHOLARPAGE,0000-0000-0000-0000
Elizabeth M. Cherry,Georgia Institute of Technology,https://cse.gatech.edu/people/elizabeth-cherry,E6h84HUAAAAJ,0000-0000-0000-0000
Elizabeth M. Gerber,Northwestern University,https://egerber.mech.northwestern.edu,m-PiHEAAAAAJ,0000-0001-8914-071X
Elizabeth M. Royer,Univ. of California - Santa Barbara,http://people.cs.ucsb.edu/ebelding/front-page,NOSCHOLARPAGE,0000-0000-0000-0000
Elizabeth Polgreen,University of Edinburgh,http://www.inf.ed.ac.uk/people/staff/Elizabeth_Polgreen.html,wFYhUkIAAAAJ,0000-0001-9032-7661
Elizabeth R. Jessup,University of Colorado Boulder,https://www.colorado.edu/cs/users/jessup,NOSCHOLARPAGE,0000-0000-0000-0000
Elizabeth Scott,Royal Holloway Univ. of London,https://pure.royalholloway.ac.uk/portal/en/persons/elizabeth-scott_2b634c08-8249-413d-9654-031aed1f680b.html,NOSCHOLARPAGE,0000-0000-0000-0000
Elizabeth Varki,University of New Hampshire,https://ceps.unh.edu/faculty/varki,A3EXWRkAAAAJ,0000-0000-0000-0000
Eljas Soisalon-Soininen,Aalto University,https://people.aalto.fi/new/eljas.soisalon-soininen,NOSCHOLARPAGE,0000-0000-0000-0000
Elke A. Rundensteiner,Worcester Polytechnic Institute,http://davis.wpi.edu/dsrg/MEMBERS/rundenst,iIFHZ1UAAAAJ,0000-0001-5375-9254
Elke Duncker,Middlesex University,https://www.mdx.ac.uk/about-us/our-people/staff-directory/profile/duncker-gassen-elke,NOSCHOLARPAGE,0000-0000-0000-0000
Elke Pulvermüller,University of Osnabrück,https://www.informatik.uni-osnabrueck.de/arbeitsgruppen/software_engineering/people/pulvermueller_elke.html,NOSCHOLARPAGE,0000-0000-0000-0000
Ella M. Atkins,Virginia Tech,https://www.aoe.vt.edu/people/faculty/ella-atkins.html,Qb2zwXUAAAAJ,0000-0000-0000-0000
Ellen D. Zhong,Princeton University,https://www.cs.princeton.edu/people/profile/zhonge,17tGlqAAAAAJ,0000-0001-6345-1907
Ellen F. Barbosa,USP-ICMC,http://www.labes.icmc.usp.br/site/content/ellen-francine-barbosa-profa-dra,rWEar9sAAAAJ,0000-0000-0000-0000
Ellen Francine Barbosa,USP-ICMC,http://www.labes.icmc.usp.br/site/content/ellen-francine-barbosa-profa-dra,rWEar9sAAAAJ,0000-0000-0000-0000
Ellen Gethner,University of Colorado - Denver,http://www.ucdenver.edu/academics/colleges/Engineering/Programs/Computer-Science-and-Engineering/faculty/Pages/EllenGethner.aspx,NOSCHOLARPAGE,0000-0000-0000-0000
Ellen Riloff,University of Arizona,https://www.cs.arizona.edu/person/ellen-riloff,M1pa3_gAAAAJ,0000-0000-0000-0000
Ellen W. Zegura,Georgia Institute of Technology,http://www.cc.gatech.edu/fac/Ellen.Zegura,Z6EHuGcAAAAJ,0000-0000-0000-0000
Ellen Witte Zegura,Georgia Institute of Technology,http://www.cc.gatech.edu/fac/Ellen.Zegura,Z6EHuGcAAAAJ,0000-0000-0000-0000
Ellen Yi-Luen Do,University of Colorado Boulder,https://www.colorado.edu/cs/ellen-yi-luen-do,qDepoRUAAAAJ,0000-0002-9948-6375
Ellie Pavlick,Brown University,https://cs.brown.edu/people/epavlick/index.html,sFyrSa8AAAAJ,0000-0002-7155-5420
Elliot Anshelevich,Rensselaer Polytechnic Institute,http://www.cs.rpi.edu/~eanshel,Qp5971IAAAAJ,0000-0001-9757-6839
Elliot Creager,University of Waterloo,https://ecreager.github.io,boebIUcAAAAJ,0009-0004-7122-3866
Elliot Soloway,University of Michigan,http://www.soe.umich.edu/people/profile/elliot_soloway,NOSCHOLARPAGE,0000-0002-5724-1556
Ellis Horowitz,University of Southern California,http://www.ellishorowitz.com,NOSCHOLARPAGE,0000-0000-0000-0000
Elmahdi Driouch,Université du Québec à Montréal,https://professeurs.uqam.ca/professeur/driouch.elmahdi,V3bkzYcAAAAJ,0009-0008-4210-6344
Elmar A. Rückert,University of Lübeck,https://www.rob.uni-luebeck.de/index.php?id=448,EKUvWkkAAAAJ,0000-0000-0000-0000
Elmar Eder,University of Salzburg,https://www.cosy.sbg.ac.at/~eder/eder.html,NOSCHOLARPAGE,0000-0000-0000-0000
Elmar Eisemann,TU Delft,https://graphics.tudelft.nl/~eisemann,SFj3QkQAAAAJ,0000-0003-4153-065X
Elmar Nöth,University of Erlangen–Nuremberg,https://lme.tf.fau.de/person/noeth,QAo7nTUAAAAJ,0000-0002-3396-555X
Elmar Rueckert,University of Lübeck,https://www.rob.uni-luebeck.de/index.php?id=448,EKUvWkkAAAAJ,0000-0003-1221-8253
Elmar Schömer,University of Mainz,https://www.staff.uni-mainz.de/schoemer,NOSCHOLARPAGE,0000-0002-5652-2591
Elmar Tischhauser,University of Marburg,https://www.uni-marburg.de/de/fb12/arbeitsgruppen/itsicherheit,PxYLCDQAAAAJ,0000-0002-2031-8652
Elmar Wolfgang Tischhauser,University of Marburg,https://www.uni-marburg.de/de/fb12/arbeitsgruppen/itsicherheit,PxYLCDQAAAAJ,0000-0002-2031-8652
Elmootazbellah (Mootaz) Elnozahy,KAUST,https://www.kaust.edu.sa/en/study/faculty/mootaz-elnozahy,3jLwtgkAAAAJ,0000-0000-0000-0000
Elvin Isufi,TU Delft,https://sites.google.com/site/elvinisufihp,wvywFdwAAAAJ,0000-0000-0000-0000
Elvis Dohmatob,Concordia University,https://www.concordia.ca/faculty/elvis-dohmatob.html,FDWgJY8AAAAJ,0000-0000-0000-0000
Ely Porat,Bar-Ilan University,http://u.cs.biu.ac.il/~porately,uqTfLEgAAAAJ,0000-0001-6912-5766
Elzbieta Hajnicz,IPI PAN,https://ipipan.waw.pl/instytut/pracownicy/elzbieta-hajnicz,UH3lJT8xzIcC,0000-0000-0000-0000
Elín Carstensdóttir,Univ. of California - Santa Cruz,https://games.arts.ucsc.edu/people/elin-carstensdottir,fO6FFqAAAAAJ,0000-0002-5583-389X
Emaad Manzoor,Cornell University,https://emaadmanzoor.com,TcMyxM0AAAAJ,0009-0005-7980-5518
Emad Boctor,Johns Hopkins University,https://musiic.lcsr.jhu.edu,17P8v9QAAAAJ,0000-0000-0000-0000
Emad M. Boctor,Johns Hopkins University,https://musiic.lcsr.jhu.edu,17P8v9QAAAAJ,0000-0000-0000-0000
Emad Sami Jaha,King Abdulaziz University,http://ejaha.kau.edu.sa/CVEn.aspx?Site_ID=0009137&Lng=EN,NOSCHOLARPAGE,0000-0000-0000-0000
Emad Shihab,Concordia University,http://das.encs.concordia.ca/members/emad-shihab,kF76KPAAAAAJ,0000-0003-1285-9878
Emanuel H. Rubensson,Uppsala University,https://katalog.uu.se/empinfo/?id=N9-880,yHYTmqEAAAAJ,0000-0000-0000-0000
Emanuel Kieronski,University of Wroclaw,http://www.ii.uni.wroc.pl/~kiero,6Wj8A4kAAAAJ,0000-0002-8538-8221
Emanuel Sallinger,TU Wien,https://informatics.tuwien.ac.at/people/emanuel-sallinger,L_5ZEIkAAAAJ,0000-0001-7441-129X
Emanuel da Silva Diaz Estrada,Federal University of Rio Grande,http://emanuel.c3.furg.br,nKZNnuYAAAAJ,0000-0000-0000-0000
Emanuela Fachini,Sapienza University of Rome,http://wwwusers.di.uniroma1.it/~fachini,NOSCHOLARPAGE,0000-0001-9128-7374
Emanuele Della Valle,Politecnico di Milano,http://home.deib.polimi.it/dellavalle,56lK2dUAAAAJ,0000-0000-0000-0000
Emanuele Panizzi,Sapienza University of Rome,https://www.di.uniroma1.it/it/docenti/panizzi-emanuele,Wba1UhIAAAAJ,0000-0000-0000-0000
Emanuele Rodolà,Sapienza University of Rome,https://sites.google.com/site/erodola/home,-EH4wBYAAAAJ,0000-0003-0091-7241
Emanuele Trucco,University of Dundee,https://www.computing.dundee.ac.uk/about/staff/26,AoqaZGkAAAAJ,0000-0002-5055-0794
Emanuele Viola,Northeastern University,http://www.ccs.neu.edu/home/viola,MA8PTRUAAAAJ,0000-0000-0000-0000
Emi Garcia,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=e.garcia,NOSCHOLARPAGE,0000-0000-0000-0000
Emi Garcia-Palacios,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=e.garcia,NOSCHOLARPAGE,0000-0000-0000-0000
Emil C. Lupu,Imperial College London,http://www.imperial.ac.uk/people/e.c.lupu,e23mVyoAAAAJ,0000-0000-0000-0000
Emil Constantine Lupu,Imperial College London,http://www.imperial.ac.uk/people/e.c.lupu,e23mVyoAAAAJ,0000-0000-0000-0000
Emil Lupu,Imperial College London,http://www.imperial.ac.uk/people/e.c.lupu,e23mVyoAAAAJ,0000-0002-2844-3917
Emil M. Petriu,University of Ottawa,http://www.site.uottawa.ca/~petriu,9Weluf0AAAAJ,0000-0002-0274-1035
Emil Sekerinski,McMaster University,http://www.cas.mcmaster.ca/~emil,h-WLnf8AAAAJ,0000-0000-0000-0000
Emiliano Casalicchio,Sapienza University of Rome,https://sites.google.com/view/emilianocasalicchio,oHPKVJgAAAAJ,0000-0002-3118-5058
Emiliano De Cristofaro,Univ. of California - Riverside,https://emilianodc.com,1wfzUuEAAAAJ,0000-0002-7097-6346
Emiliano Garcia-Palacios,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=e.garcia,NOSCHOLARPAGE,0000-0000-0000-0000
Emiliano Tramontana,University of Catania,https://www.dmi.unict.it/tramonta,NOSCHOLARPAGE,0000-0000-0000-0000
Emilie Kaufmann,CRIStAL,http://chercheurs.lille.inria.fr/ekaufman,9GE1vx4AAAAJ,0000-0000-0000-0000
Emilie Morvant,Université Jean Monnet,http://perso.univ-st-etienne.fr/me63854h,4dzYdBsAAAAJ,0000-0002-8301-7240
Emilio Ferrara,University of Southern California,http://www.emilio.ferrara.name,0r7Syh0AAAAJ,0000-0002-1942-2831
Emilio Tuosto,GSSI,https://cs.gssi.it/emilio.tuosto,UsADbUQAAAAJ,0000-0000-0000-0000
Emily Black,New York University,https://emblack.github.io,dBkGY6gAAAAJ,0000-0000-0000-0000
Emily M. Hand,University of Nevada,http://www.cse.unr.edu/~ehand,5oWxowoAAAAJ,0000-0000-0000-0000
Emily Morgan Hand,University of Nevada,http://www.cse.unr.edu/~ehand,5oWxowoAAAAJ,0000-0000-0000-0000
Emily Mower,University of Michigan,http://web.eecs.umich.edu/~emilykmp,2pH8BZwAAAAJ,0000-0000-0000-0000
Emily Mower Provost,University of Michigan,http://web.eecs.umich.edu/~emilykmp,2pH8BZwAAAAJ,0000-0000-0000-0000
Emily Prud'hommeaux,Boston College,http://cs.bc.edu/~prudhome,9Lmv4joAAAAJ,0000-0003-3318-892X
Emily Tucker Prud'hommeaux,Boston College,http://cs.bc.edu/~prudhome,9Lmv4joAAAAJ,0000-0000-0000-0000
